"sp_name","esthe_score","file_name","copyright","iucn","rls","kingdom","phylum","class","order","family","genus","species","ages_mean","ED","ED_sd","max_length","trophic_level","thermal_mp_5min_95max","thermal_95thmax","trophic_group","water_column","diel_activity","habitat","Di","Ui","iucn_code","threats","esthe_score_mean","Importance","fishery_importance"
"Monotaxis_grandoculis",1413.3995,"Monotaxis_grandoculis_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Monotaxis","Monotaxis grandoculis",26.9126229728908,36.9922582520565,4.27562683448222,0.675264177381051,0.444444444444444,0.918577047656264,0.928983718264976,"benthic invertivore","demersal","day","coral",0.413926432592795,0.0100727458116903,"LC","nthr",1335.11853707609,"commercial",3
"Monotaxis_heterodon",1504.9941,"Monotaxis_heterodon_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Lethrinidae","Monotaxis","Monotaxis heterodon",NA,NA,NA,0.675264177381051,0.58613916962963,0.940282251036437,0.913119990699717,"benthic invertivore","demersal","day","coral",0.416385311087974,0.0147304447051539,"LC","nthr",1430.39883333333,NA,0
"Mugil_cephalus",1286.8607,"Mugil_cephalus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",35.041669433393,52.7489846051958,3.66889974261395,0.772057023528008,0.0370370370370371,0.790849113797627,0.954350637878965,"omnivore","pelagic site attached","day","sand",0.635660553222428,0.160479946263901,"LC","nthr",1415.9922,"highly commercial",4
"Mugil_curema",1193.9497,"Mugil_curema_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil curema",32.183113151603,51.3197064643007,5.40790196054287,0.752092981577943,0,0.589585913905552,0.916680952558726,"browsing herbivore","pelagic site attached","day","sand",0.637967350863795,0.110950888584267,"LC","nthr",1280.624,"commercial",3
"Mugil_galapagensis",1219.5276,"Mugil_galapagensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil galapagensis",38.583037819999,52.6888444791646,5.37278763533352,0.598435373184158,0.185185185185185,0.825855275532778,0.767982043990036,"browsing herbivore","pelagic site attached","day","sand",0.613014117990787,0.0650612365523243,"NE","nev",1278.4492,NA,0
"Mulloidichthys_dentatus",1393.5438,"Mulloidichthys_dentatus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys dentatus",17.0486670775247,27.2739318131586,5.38426072915445,0.550137587884192,0.62962962962963,0.906183133172022,0.935078674104451,"benthic invertivore","demersal","day","sand",0.494892778715013,0.0139205009583063,"LC","nthr",1434.1772,NA,0
"Mulloidichthys_flavolineatus",1337.0358,"Mulloidichthys_flavolineatus_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys flavolineatus",21.7921327823413,29.4492679622759,5.13398047902866,0.612138919646678,0.481481481481481,0.864270483750149,0.915659105990669,"benthic invertivore","demersal","day","sand",0.491905203779379,0.0194519279007902,"LC","nthr",1389.0493,"commercial",3
"Mulloidichthys_martinicus",1429.0029,"Mulloidichthys_martinicus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys martinicus",17.888031876902,29.2023322621703,4.96893567072351,0.595571593547413,0.444444444444444,0.909328145710899,0.910498644580995,"benthic invertivore","demersal","day","sand",0.492223032116711,0.0101996451148934,"LC","nthr",1447.5505,"minor commercial",1
"Mulloidichthys_mimicus",1347.3938,"Mulloidichthys_mimicus_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys mimicus",19.4188002444291,26.8046427655681,3.38404187804822,0.543924469105433,0.592592592592593,0.947735763387881,0.875848324805917,"benthic invertivore","demersal","day","sand",0.49371113548958,0.0213968059466968,"LC","nthr",1411.52925,NA,0
"Mulloidichthys_vanicolensis",1312.67,"Mulloidichthys_vanicolensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","Mulloidichthys vanicolensis",15.8478980188346,34.8379336574756,6.39155452512659,0.588716158405106,0.592592592592593,0.874367768825437,0.916833592253887,"benthic invertivore","demersal","day","sand",0.493275632840239,0.0149082773038477,"LC","nthr",1368.178,"commercial",3
"Mullus_argentinae",1273.5581,"Mullus_argentinae_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mullus","Mullus argentinae",19.2762804711338,31.0840838131539,6.23827944047585,0.543924469105433,0.555555555555555,0.518142017761549,0.523503622707046,"benthic invertivore","demersal","day","sand",0.519038488063407,0.0683569617289126,"NE","nev",1342.4875,"minor commercial",1
"Mullus_surmuletus",1364.8369,"Mullus_surmuletus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Mullidae","Mullus","Mullus surmuletus",15.1179509680102,27.564998053478,4.00952215634074,0.598435373184158,0.518518518518518,0.482148546294404,0.800554450491666,"benthic invertivore","demersal","day","sand",0.508763965276288,0.0683972682237675,"LC","nthr",1363.62263333333,"commercial",3
"Muraena_argus",1237.3955,"Muraena_argus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena argus",15.5708098221146,25.4549424486452,5.60417885382236,0.806603885656669,0.740740740740741,0.822723100334173,0.900486378446807,"benthic invertivore","benthic","night","coral",0.582560420604505,0.021050595110796,"LC","nthr",1331.12,NA,0
"Muraena_augusti",1345.1538,"Muraena_augusti_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena augusti",15.7710360518485,25.6987090283945,6.37774978431573,0.806603885656669,0.740740740740741,0.769755864038375,0.72061511560963,"benthic invertivore","benthic","night","rock",0.624772564681366,0.0364092806478924,"LC","nthr",1326.2498,"of no interest",1
"Muraena_clepsydra",1241.1136,"Muraena_clepsydra_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena clepsydra",22.7180980928476,33.7272996485541,6.41315865105349,0.806603885656669,0.740740740740741,0.902857050774168,0.895617208342789,"benthic invertivore","benthic","night","coral",0.582967004097491,0.0172394258553216,"LC","nthr",1306.7466,NA,0
"Muraena_helena",1304.277,"Muraena_helena_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena helena",15.7128865473053,25.8290516881047,5.27321663320592,0.8488858277249,0.814814814814815,0.724882496476496,0.851930500684248,"benthic invertivore","benthic","night","rock",0.631283231047618,0.0575891488787507,"LC","nthr",1414.7526,"minor commercial",1
"Muraena_lentiginosa",1363.2266,"Muraena_lentiginosa_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa",16.6240172900072,26.1165764184212,6.21866983914046,0.678396201512661,0.703703703703704,0.878109094901532,0.904177970203819,"benthic invertivore","benthic","night","coral",0.573340553688709,0.0149990996274127,"LC","nthr",1340.54045,NA,0
"Mycteroperca_bonaci",1594.7831,"Mycteroperca_bonaci_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",8.54403360560755,12.3590881769483,3.94867638864452,0.8488858277249,0.925925925925926,0.891064322324587,0.923286531830614,"higher carnivore","demersal","day","coral",0.509476003914175,0.0210413539992705,"NT","nthr",1580.59115,"highly commercial",4
"Mycteroperca_fusca",1561.8345,"Mycteroperca_fusca_A_3","NO",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca fusca",8.68641845682749,14.2527465640437,4.640331171173,0.729775081459776,0.888888888888889,0.765514544824725,0.733624272670377,"higher carnivore","demersal","day","rock",0.549774609168594,0.039464580711222,"VU","thr",1396.06916,"commercial",3
"Mycteroperca_interstitialis",1354.3116,"Mycteroperca_interstitialis_A_2","NO",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca interstitialis",7.04516804411149,11.0769556000408,4.07279827989213,0.739019995250749,0.925925925925926,0.934142620281731,0.875876003192944,"higher carnivore","demersal","day","coral",0.501144276924714,0.0172052094294118,"VU","thr",1334.8125,"commercial",3
"Mycteroperca_jordani",1456.2303,"Mycteroperca_jordani_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca jordani",8.91301403911164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EN","thr",1374.52375,"minor commercial",1
"Mycteroperca_microlepis",1254.5085,"Mycteroperca_microlepis_A_1","NO",1,0,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca microlepis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr",1191.8065,"highly commercial",4
"Mycteroperca_olfax",1368.5171,"Mycteroperca_olfax_A_2","YES",1,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca olfax",23.918476220864,35.9775375625101,11.5972696784655,0.806603885656669,0.925925925925926,0.836061220570762,0.828607086316678,"higher carnivore","demersal","day","coral",0.505384694860448,0.0314957319238304,"VU","thr",1370.746,"commercial",3
"Mycteroperca_rosacea",1397.0762,"Mycteroperca_rosacea_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca rosacea",8.99153566991208,11.6109930405609,3.8713700886331,0.743478627922296,0.925925925925926,0.801428201125866,0.881062827998984,"higher carnivore","demersal","day","coral",0.500806871888122,0.0311628653299114,"LC","nthr",1361.49615,"minor commercial",1
"Mycteroperca_tigris",1418.2893,"Mycteroperca_tigris_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca tigris",6.5141040380897,11.9060775616818,5.04354584864868,0.773942443519827,0.925925925925926,0.932666075707664,0.909734477392082,"higher carnivore","demersal","day","coral",0.503726988459938,0.0172052094294118,"DD","nev",1422.4099,"commercial",3
"Mycteroperca_xenarcha",1333.9407,"Mycteroperca_xenarcha_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca xenarcha",7.16255544163774,11.3256107430393,4.55076202324953,0.8488858277249,0.962962962962963,0.904359875658526,0.878639082026146,"higher carnivore","demersal","day","coral",0.513801668898443,0.0210413539992705,"DD","nev",1362.54805,"minor commercial",1
"Myoxocephalus_scorpius",1468.0098,"Myoxocephalus_scorpius_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius",20.621597206312,26.5636699750122,5.64867450834173,0.675264177381051,0.703703703703704,0.226311169209543,0.571393089015304,"benthic invertivore","benthic","day","rock",0.579956861445494,0.0333854732129905,"NE","nev",1498.22105,NA,0
"Myrichthys_maculosus",1426.967,"Myrichthys_maculosus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys maculosus",56.6862462238849,55.7657255536907,3.13403244326889,0.772057023528008,0.592592592592593,0.887181879843346,0.902141368021874,"benthic invertivore","benthic","night","sand",0.627305375580187,0.024336422620805,"NE","nev",1449.1531,NA,0
"Myrichthys_tigrinus",1413.2644,"Myrichthys_tigrinus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys tigrinus",15.8361354180109,55.7657253236954,3.13403239012551,0.715002683330597,0.555555555555555,0.887127776039921,0.891598647653716,"benthic invertivore","benthic","night","sand",0.623489588554438,0.024336422620805,"LC","nthr",1414.9673,"of no interest",1
"Myripristis_adusta",1497.2891,"Myripristis_adusta_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis adusta",4.96825093987169,11.2722403152884,3.9023605515293,0.57313342484647,0.518518518518518,0.947781614614118,0.927128074989755,"planktivore","demersal","night","coral",0.566670149130259,0.0150346135515791,"LC","nthr",1386.1436,"minor commercial",1
"Myripristis_amaena",1511.3263,"Myripristis_amaena_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis amaena",3.66910705954524,9.72856924221481,3.20100775079447,0.520418582990495,0.592592592592593,0.908948625984736,0.905944142796575,"planktivore","demersal","night","coral",0.566365269517842,0.00904093652562833,"LC","nthr",1381.6991,NA,0
"Myripristis_berndti",1349.5625,"Myripristis_berndti_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis berndti",4.30966291538492,9.99054176341719,3.3834179216984,0.543924469105433,0.62962962962963,0.916824317755087,0.913067117987574,"planktivore","demersal","night","coral",0.568037271886556,0.0159570990900777,"LC","nthr",1303.1372,"commercial",3
"Myripristis_clarionensis",1322.0854,"Myripristis_clarionensis_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis clarionensis",4.57452724823857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr",1297.0007,NA,0
"Myripristis_earlei",1473.6877,"Myripristis_earlei_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis earlei",5.26481210738978,11.4256064214043,4.13563520397596,0.501642527037201,0.592592592592593,0.925112782478726,0.887112525860465,"planktivore","demersal","night","coral",0.566399540894004,0.00542583763434551,"LC","nthr",1401.7799,NA,0
"Myripristis_gildi",1344.7999,"Myripristis_gildi_A_1","YES",1,0,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis gildi",4.02123647646949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","thr",1339.7977,NA,0
"Myripristis_hexagona",1439.7085,"Myripristis_hexagona_A_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis hexagona",3.55294972071963,10.0170260721986,4.32730647087477,0.543924469105433,0.407407407407407,0.911131484300143,0.924783641830242,"planktivore","demersal","night","coral",0.565646650589755,0.0284172298645,"LC","nthr",1408.5466,"minor commercial",1
"Myripristis_jacobus",1499.3352,"Myripristis_jacobus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis jacobus",4.77394528464,10.9891326161828,3.00435195048497,0.509377606976772,0.592592592592593,0.930948015174832,0.899013631270677,"planktivore","demersal","night","coral",0.566624272761374,0.00542583763434551,"LC","nthr",1364.9112,"minor commercial",1
"Myripristis_kochiensis",1399.5676,"Myripristis_kochiensis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis kochiensis",4.53279957251842,10.9640343077651,4.09454117838036,0.417571447198807,0.555555555555555,0.832895871472382,0.88232690891308,"planktivore","demersal","night","coral",0.56536916899397,0.0296346560286812,"NE","nev",1349.8187,NA,0
"Myripristis_kuntee",1354.3352,"Myripristis_kuntee_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis kuntee",4.17608414966847,10.3964170592243,3.10317435840646,0.516809271085616,0.481481481481481,0.902838627299001,0.911770658523253,"planktivore","demersal","night","coral",0.564609227547169,0.0284172298645,"LC","nthr",1358.3801,"minor commercial",1
"Myripristis_leiognathus",1469.5668,"Myripristis_leiognathus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis leiognathus",5.20394711145282,10.826249019921,3.29981686054548,0.447131622958476,0.407407407407407,0.904776371317949,0.902904689455581,"planktivore","demersal","night","coral",0.565127911393293,0.0351566691455149,"LC","nthr",1379.40065,"minor commercial",1
"Myripristis_murdjan",1522.8452,"Myripristis_murdjan_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis murdjan",3.54026425626165,9.69909312185831,3.86573763698904,0.675264177381051,0.481481481481481,0.902936879803109,0.972610400810929,"planktivore","demersal","night","coral",0.569760139692873,0.0445563195968537,"LC","nthr",1423.231,"minor commercial",1
"Myripristis_pralinia",1556.891,"Myripristis_pralinia_A_3","NO",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis pralinia",8.51240288843077,13.8152859098732,4.52278762386158,0.46709566490854,0.555555555555555,0.921975977759098,0.911042144656274,"planktivore","demersal","night","coral",0.565686601126138,0.0198358702701109,"LC","nthr",1417.16153333333,"minor commercial",1
"Myripristis_randalli",1365.811,"Myripristis_randalli_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis randalli",4.2806344603699,10.3265063801157,2.35832776972108,0.462298367006891,0.740740740740741,0.870944150288024,0.834750852208309,"planktivore","demersal","night","coral",0.572628272190059,0.0460452519731498,"LC","nthr",1362.5259,NA,0
"Myripristis_tiki",1456.9648,"Myripristis_tiki_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis tiki",5.18022034454307,10.8951100898956,4.22425306406034,0.478136640922263,0.555555555555555,0.818905342441339,0.778224117313555,"planktivore","demersal","night","coral",0.565688781245622,0.0428679204244597,"DD","nev",1334.71843333333,NA,0
"Myripristis_violacea",1353.5269,"Myripristis_violacea_81","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis violacea",5.77699143594043,10.1244223385729,1.85249770941829,0.57313342484647,0.555555555555555,0.927150455499793,0.93043412978046,"planktivore","demersal","night","coral",0.566835530195094,0.0150346135515791,"LC","nthr",1348.23677565589,"minor commercial",1
"Myripristis_vittata",1495.3755,"Myripristis_vittata_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Beryciformes","Holocentridae","Myripristis","Myripristis vittata",4.607691883142,10.6088317881553,4.15293246523639,0.509377606976772,0.666666666666667,0.926811385011855,0.913088267486107,"planktivore","demersal","night","coral",0.569461972311579,0.0182516086794837,"LC","nthr",1401.5076,NA,0
"Nannosalarias_nativitatis",1378.8237,"Nannosalarias_nativitatis_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Nannosalarias","Nannosalarias nativitatis",9.60196700151257,17.4499240470441,7.23574353042899,0.204416248357305,0,0.910628024210316,0.903760896711796,"browsing herbivore","benthic","day","coral",0.55325420967045,0.00301612548846742,"LC","nthr",1352.87045,NA,0
"Naso_annulatus",1448.967,"Naso_annulatus_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso annulatus",5.05681662306121,9.63723156084985,1.69838442317112,0.772057023528008,0.0370370370370371,0.932595093718286,0.932742954985752,"browsing herbivore","demersal","day","coral",0.503359102190725,0.0257824377004963,"LC","nthr",1411.163225,NA,0
"Naso_brachycentron",1307.5371,"Naso_brachycentron_F_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso brachycentron",2.6032713579978,7.77673101822124,0.456886223201056,0.752092981577943,0.259259259259259,0.918120112469101,0.929032971194213,"omnivore","demersal","day","coral",0.490570036804006,0.0209211617907882,"LC","nthr",1255.06385576517,NA,0
"Naso_brevirostris",1606.5405,"Naso_brevirostris_J_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso brevirostris",7.22105721,11.7031792810309,1.60661047842737,0.675264177381051,0.0740740740740741,0.880498196271104,0.928957794469049,"omnivore","demersal","day","coral",0.499014734336304,0.0198863895962675,"LC","nthr",1396.8368699106,"commercial",3
"Naso_caeruleacauda",1399.8767,"Naso_caeruleacauda_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso caeruleacauda",27.0049505371973,31.3784584850232,10.6234014588166,0.598435373184158,0.111111111111111,0.925849427829219,0.906777166547883,"omnivore","demersal","day","coral",0.492249740230479,0.0127659778414452,"LC","nthr",1380.3848,NA,0
"Naso_caesius",1481.6548,"Naso_caesius_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso caesius",1.3367271993835,9.32084142027818,2.19034438506242,0.623263020533767,0.111111111111111,0.911913197711082,0.928983718264976,"omnivore","demersal","day","coral",0.493259699510674,0.0127659778414452,"LC","nthr",1272.0719,NA,0
"Naso_elegans",1675.2593,"Naso_elegans_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso elegans",2.45995077148022,10.2019015000649,4.18086684468948,0.620753273302325,0,0.909418127521995,0.920032406872145,"browsing herbivore","demersal","day","coral",0.49743605145434,0.00386772619371688,"LC","nthr",1607.8503428003,"commercial",3
"Naso_fageni",1360.9744,"Naso_fageni_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso fageni",2.54189906052968,7.75290675040027,0.27462669932151,0.729775081459776,0.0740740740740741,0.889514125359371,0.915353355279209,"browsing herbivore","demersal","day","coral",0.495409022604765,0.0188698731905734,"LC","nthr",1368.9445,"commercial",3
"Naso_hexacanthus",1429.2014,"Naso_hexacanthus_A_1",NA,0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso hexacanthus",1.8209463099998,9.84135640401032,5.94224828106576,0.717546119449282,0.481481481481481,0.920169611639512,0.93282165180292,"planktivore","demersal","day","coral",0.477061579557459,0.0576704230733151,"LC","nthr",1411.6263,"commercial",3
"Naso_lituratus",1670.4343,"Naso_lituratus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso lituratus",6.3966758514803,11.4924839299682,4.78107119765747,0.624917905688667,0.111111111111111,0.916367352033144,0.926595253212578,"browsing herbivore","demersal","day","coral",0.486692907494236,0.0163050349612111,"LC","nthr",1614.8984,"minor commercial",1
"Naso_thynnoides",1304.1455,"Naso_thynnoides_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso thynnoides",40.457945081871,42.535415954866,18.5125528155238,0.598435373184158,0.37037037037037,0.925015449688696,0.92571598187941,"planktivore","demersal","day","coral",0.471387672114009,0.0373697715206851,"LC","nthr",1339.88815,"commercial",3
"Naso_tonganus",1536.4342,"Naso_tonganus_J_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso tonganus",3.1233505779978,7.92295452869753,1.15972131875497,0.675264177381051,0,0.884205786503454,0.880801522139436,"browsing herbivore","demersal","day","coral",0.49946501948545,0.0218181089835811,"LC","nthr",1404.6503,"minor commercial",1
"Naso_unicornis",1530.7303,"Naso_unicornis_A_3","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso unicornis",14.85158795,15.0073349031259,3.86739417675548,0.704473133122088,0.0740740740740741,0.84268297938979,0.919256186471997,"browsing herbivore","demersal","day","coral",0.493599027561189,0.0188698731905734,"LC","nthr",1492.24983355755,"commercial",3
"Naso_vlamingii",1642.9502,"Naso_vlamingii_J_1","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Naso","Naso vlamingii",6.0686352462225,11.3451064847956,2.41349381716222,0.675264177381051,0.0740740740740741,0.936745349780027,0.929032971194213,"omnivore","demersal","day","coral",0.499950685508481,0.0198863895962675,"LC","nthr",1608.94565,"minor commercial",1
"Neatypus_obliquus",1653.697,"Neatypus_obliquus_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Kyphosidae","Neatypus","Neatypus obliquus",7.14298500816193,11.1831031840633,3.86766328919089,0.501642527037201,0.555555555555555,0.699182490221946,0.688732226727085,"browsing herbivore","pelagic site attached","day","rock",0.596157704934996,0.117601289765893,"NE","nev",1647.80435,NA,0
"Nectamia_similis",1377.4313,"Nectamia_similis_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Apogonidae","Nectamia","Nectamia similis",26.6532626725329,41.1023696923834,17.6666520186901,0.268172066227003,0.535555369520105,0.984273786177287,0.915121329541175,"planktivore","benthic","night","coral",0.613280057963304,0.0265466026328542,"NE","nev",1386.2756,NA,0
"Nelusetta_ayraud",1438.9143,"Nelusetta_ayraud_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Tetraodontiformes","Monacanthidae","Nelusetta","Nelusetta ayraud",6.43556844970485,10.443931023289,4.68583887508236,0.707160882382403,0.37037037037037,0.717856663627624,0.732799229133741,"browsing herbivore","demersal","day","sand",0.549655617421863,0.0676662891327583,"LC","nthr",1449.7659,"commercial",3
"Nemadactylus_bergi",1294.8397,"Nemadactylus_bergi_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cheilodactylidae","Nemadactylus","Nemadactylus bergi",7.73250449862462,14.023912841912,15.2638979625054,0.596051905961256,0.444444444444444,0.506342299128099,0.505866292924392,"benthic invertivore","demersal","day","rock",0.502610678544177,0.0342957109369257,"NE","nev",1318.3884,"commercial",3
"Nemadactylus_douglasii",1338.0464,"Nemadactylus_douglasii_A_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cheilodactylidae","Nemadactylus","Nemadactylus douglasii",5.7301107416606,11.383784862297,2.85392544700597,0.715002683330597,0.555555555555555,0.664898526121395,0.705637384941539,"benthic invertivore","demersal","day","rock",0.484926211395582,0.0236941224087988,"NE","nev",1282.1809,"minor commercial",1
"Nemadactylus_macropterus",1224.3679,"Nemadactylus_macropterus_A_2","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cheilodactylidae","Nemadactylus","Nemadactylus macropterus",5.27442832186966,11.4476483154898,7.43776432944008,0.704473133122088,0.518518518518518,0.611033044428103,0.695284229110664,"benthic invertivore","demersal","day","rock",0.486733795785366,0.0236941224087988,"NE","nev",1207.2124,"commercial",3
"Nemadactylus_valenciennesi",1510.496,"Nemadactylus_valenciennesi_J_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cheilodactylidae","Nemadactylus","Nemadactylus valenciennesi",4.54248610328951,10.9087856045271,2.99992396786444,0.752092981577943,0.555555555555555,0.597494441878791,0.610361086630276,"benthic invertivore","demersal","day","rock",0.495944577462457,0.0339554403651045,"NE","nev",1434.72213333333,NA,0
"Nemateleotris_magnifica",1661.6035,"Nemateleotris_magnifica_A_2","NO",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Microdesmidae","Nemateleotris","Nemateleotris magnifica",20.7798612098151,33.5557124905869,10.2741489416593,0.315791914682858,0.407407407407407,0.924256466672853,0.926727841591613,"planktivore","demersal","day","sand",0.544491323556951,0.037601117633751,"LC","nthr",1581.75224391935,"of no interest",1
"Neocirrhites_armatus",1651.8307,"Neocirrhites_armatus_M_1","YES",0,1,"Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Neocirrhites","Neocirrhites armatus",15.681222715458,26.9697861201976,8.79160936276213,0.315791914682858,0.555555555555555,0.898104966131853,0.88528702995426,"benthic invertivore","benthic","day","coral",0.475843775159462,0.0105915248778948,"LC","nthr",1617.05025,NA,0
