"fb_sci_name";"name";"type"
"Thalassoma pavo";"Thalassoma pavo torquata";"syn"
"Thalassoma pavo";"Thalassoma unimaculatum";"syn"
"Thalassoma pavo";"Thallasoma pavo";"syn"
"Thalassoma purpureum";"Thalassoma purpureum";"acc"
"Thalassoma purpureum";"Julis semicoeruleus";"syn"
"Thalassoma purpureum";"Julis umbrostygma";"syn"
"Thalassoma purpureum";"Scarus purpureus";"syn"
"Thalassoma purpureum";"Thalassoma purpurem";"syn"
"Thalassoma purpureum";"Thalassoma semicoeruleus";"syn"
"Thalassoma purpureum";"Thalassoma umbrostigma";"syn"
"Thalassoma purpureum";"Thalassoma umbrostygma";"syn"
"Thalassoma quinquevittatum";"Thalassoma quinquevittatum";"acc"
"Thalassoma quinquevittatum";"Scarus quinquevittatus";"syn"
"Thalassoma quinquevittatum";"Thalassoma quinquevittatus";"syn"
"Thalassoma quinquevittatum";"Thalassoma qunquevittatum";"syn"
"Thalassoma robertsoni";"Thalassoma robertsoni";"acc"
"Thalassoma rueppellii";"Thalassoma rueppellii";"acc"
"Thalassoma rueppellii";"Julis rueppellii";"syn"
"Thalassoma rueppellii";"Julis ruppelli";"syn"
"Thalassoma rueppellii";"Thalassoma klunzingeri";"syn"
"Thalassoma rueppellii";"Thalassoma kluzingeri";"syn"
"Thalassoma septemfasciatum";"Thalassoma septemfasciatum";"acc"
"Thalassoma trilobatum";"Thalassoma trilobatum";"acc"
"Thalassoma trilobatum";"Labrus fuscus";"syn"
"Thalassoma trilobatum";"Labrus trilobatus";"syn"
"Thalassoma trilobatum";"Thalassoma fuscum";"syn"
"Thalassoma trilobatum";"Thalassoma fuscus";"syn"
"Thalassoma virens";"Thalassoma virens";"acc"
"Thamnaconus analis";"Thamnaconus analis";"acc"
"Thamnaconus analis";"Cantherines analis";"syn"
"Thamnaconus analis";"Pseudomonacanthus analis";"syn"
"Thorogobius ephippiatus";"Thorogobius ephippiatus";"acc"
"Thorogobius ephippiatus";"Gobius ephippiatus";"syn"
"Thorogobius ephippiatus";"Gobius forsteri";"syn"
"Thorogobius ephippiatus";"Gobius thori";"syn"
"Thunnus albacares";"Thunnus albacares";"acc"
"Thunnus albacares";"Germo albacares";"syn"
"Thunnus albacares";"Germo albacora";"syn"
"Thunnus albacares";"Germo allisoni";"syn"
"Thunnus albacares";"Germo argentivittatus";"syn"
"Thunnus albacares";"Germo itosibi";"syn"
"Thunnus albacares";"Germo macropterus";"syn"
"Thunnus albacares";"Kishincella zacalles";"syn"
"Thunnus albacares";"Kishinoella zacalles";"syn"
"Thunnus albacares";"Neothunnus albacares";"syn"
"Thunnus albacares";"Neothunnus albacora";"syn"
"Thunnus albacares";"Neothunnus albacora brevipinna";"syn"
"Thunnus albacares";"Neothunnus albacora longipinna";"syn"
"Thunnus albacares";"Neothunnus albacora macropterus";"syn"
"Thunnus albacares";"Neothunnus albacores";"syn"
"Thunnus albacares";"Neothunnus allisoni";"syn"
"Thunnus albacares";"Neothunnus argentivittatus";"syn"
"Thunnus albacares";"Neothunnus brevipinna";"syn"
"Thunnus albacares";"Neothunnus catalinae";"syn"
"Thunnus albacares";"Neothunnus itosibi";"syn"
"Thunnus albacares";"Neothunnus macropterus";"syn"
"Thunnus albacares";"Neothunnus macropterus itosibi";"syn"
"Thunnus albacares";"Orcynus albacora";"syn"
"Thunnus albacares";"Orcynus macropterus";"syn"
"Thunnus albacares";"Orcynus subulatus";"syn"
"Thunnus albacares";"Scomber albacares";"syn"
"Thunnus albacares";"Scomber albacorus";"syn"
"Thunnus albacares";"Scomber sloanei";"syn"
"Thunnus albacares";"Semathunnus guildi";"syn"
"Thunnus albacares";"Semathunnus itosibi";"syn"
"Thunnus albacares";"Thunnus albacares macropterus";"syn"
"Thunnus albacares";"Thunnus albacarres";"syn"
"Thunnus albacares";"Thunnus albacores";"syn"
"Thunnus albacares";"Thunnus allisoni";"syn"
"Thunnus albacares";"Thunnus catalinae";"syn"
"Thunnus albacares";"Thunnus itosibi";"syn"
"Thunnus albacares";"Thunnus macropterus";"syn"
"Thunnus albacares";"Thunnus zacalles";"syn"
"Thunnus albacares";"Thunus albacares";"syn"
"Thunnus albacares";"Thynnus albacora";"syn"
"Thunnus albacares";"Thynnus argentivittatus";"syn"
"Thyrsites atun";"Thyrsites atun";"acc"
"Thyrsites atun";"Leionura atun";"syn"
"Thyrsites atun";"Leionura atun dentatus";"syn"
"Thyrsites atun";"Scomber atun";"syn"
"Thyrsites atun";"Scomber dentatus";"syn"
"Thyrsites atun";"Scomber dentex";"syn"
"Thyrsites atun";"Scomber lanceolatus";"syn"
"Thyrsites atun";"Scomber splendens";"syn"
"Thyrsites atun";"Thyrsites altivelis";"syn"
"Thyrsites atun";"Thyrsites chilensis";"syn"
"Thysanophrys cirronasus";"Thysanophrys cirronasus";"acc"
"Thysanophrys cirronasus";"Platycephalus cirronasus";"syn"
"Tigrigobius harveyi";"Tigrigobius harveyi";"acc"
"Tigrigobius nesiotes";"Tigrigobius nesiotes";"acc"
"Tigrigobius nesiotes";"Elacatinus nesiotes";"syn"
"Tigrigobius redimiculus";"Tigrigobius redimiculus";"acc"
"Tigrigobius redimiculus";"Elacatinus redimiculus";"syn"
"Tigrigobius saucrus";"Tigrigobius saucrus";"acc"
"Tigrigobius saucrus";"Elacatinus saucrus";"syn"
"Tigrigobius saucrus";"Garmannia saucra";"syn"
"Tigrigobius saucrus";"Gobiosoma saucrum";"syn"
"Tilodon sexfasciatus";"Tilodon sexfasciatus";"acc"
"Tilodon sexfasciatus";"Chaetodon sexfasciatus";"syn"
"Tilodon sexfasciatus";"Vinculum sexfasciatum";"syn"
"Tomicodon bidens";"Tomicodon bidens";"acc"
"Torquigener pleurogramma";"Torquigener pleurogramma";"acc"
"Torquigener pleurogramma";"Spheroides lacrimosus";"syn"
"Torquigener pleurogramma";"Tetrodon pleurogramma";"syn"
"Torquigener squamicauda";"Torquigener squamicauda";"acc"
"Torquigener squamicauda";"Spheroides squamicauda";"syn"
"Totoaba macdonaldi";"Totoaba macdonaldi";"acc"
"Totoaba macdonaldi";"Cynoscion macdonaldi";"syn"
"Trachichthys australis";"Trachichthys australis";"acc"
"Trachichthys australis";"Amphiprion carinatus";"syn"
"Trachichthys australis";"Trachichthys jacksoniensis";"syn"
"Trachinops brauni";"Trachinops brauni";"acc"
"Trachinops caudimaculatus";"Trachinops caudimaculatus";"acc"
"Trachinops caudimaculatus";"Pseudochromis rodwayi";"syn"
"Trachinops noarlungae";"Trachinops noarlungae";"acc"
"Trachinops taeniatus";"Trachinops taeniatus";"acc"
"Trachinotus anak";"Trachinotus anak";"acc"
"Trachinotus baillonii";"Trachinotus baillonii";"acc"
"Trachinotus baillonii";"Caesiomorus baillonii";"syn"
"Trachinotus baillonii";"Caesiomorus quadripunctatus";"syn"
"Trachinotus baillonii";"Trachinotus cuvieri";"syn"
"Trachinotus baillonii";"Trachinotus jordani";"syn"
"Trachinotus baillonii";"Trachinotus oblongus";"syn"
"Trachinotus baillonii";"Trachinotus quadripunctatus";"syn"
"Trachinotus baillonii";"Trachynotus bailloni";"syn"
"Trachinotus baillonii";"Trachynotus cuvieri";"syn"
"Trachinotus baillonii";"Trachynotus oblongus";"syn"
"Trachinotus blochii";"Trachinotus blochii";"acc"
"Trachinotus blochii";"Caesiomorus blochii";"syn"
"Trachinotus blochii";"Scomber falcatus";"syn"
"Trachinotus blochii";"Trachinotus falcatus";"syn"
"Trachinotus blochii";"Trachinotus fuscus";"syn"
"Trachinotus blochii";"Trachynotus blochi";"syn"
"Trachinotus ovatus";"Trachinotus ovatus";"acc"
"Trachinotus ovatus";"Caesiomorus glauca";"syn"
"Trachinotus ovatus";"Caesiomorus glaucus";"syn"
"Trachinotus ovatus";"Caranx glaucus";"syn"
"Trachinotus ovatus";"Centronotus binotatus";"syn"
"Trachinotus ovatus";"Centronotus ovalis";"syn"
"Trachinotus ovatus";"Gasterosteus ovatus";"syn"
"Trachinotus ovatus";"Glaucus rondeletii";"syn"
"Trachinotus ovatus";"Lichia glauca";"syn"
"Trachinotus ovatus";"Lichia glaucus";"syn"
"Trachinotus ovatus";"Lichia tetracantha";"syn"
"Trachinotus ovatus";"Scomber glaucus";"syn"
"Trachinotus ovatus";"Trachinotus glaucus";"syn"
"Trachinotus ovatus";"Trachinotus glauous";"syn"
"Trachinotus ovatus";"Trachinotus madeirensis";"syn"
"Trachinotus ovatus";"Trachynotus glaucus";"syn"
"Trachinotus rhodopus";"Trachinotus rhodopus";"acc"
"Trachinotus stilbe";"Trachinotus stilbe";"acc"
"Trachinotus stilbe";"Zalocys stilbe";"syn"
"Trachinus draco";"Trachinus draco";"acc"
"Trachinus draco";"Echiichthys draco";"syn"
"Trachinus draco";"Trachinus lineatus";"syn"
"Trachurus declivis";"Trachurus declivis";"acc"
"Trachurus declivis";"Caranx declivis";"syn"
"Trachurus indicus";"Trachurus indicus";"acc"
"Trachurus indicus";"Trachurus mediterraneus indicus";"syn"
"Trachurus japonicus";"Trachurus japonicus";"acc"
"Trachurus japonicus";"Caranx trachurus japonicus";"syn"
"Trachurus japonicus";"Trachurus argenteus";"syn"
"Trachurus novaezelandiae";"Trachurus novaezelandiae";"acc"
"Trachurus novaezelandiae";"Trachurus mccullochi";"syn"
"Trachurus symmetricus";"Trachurus symmetricus";"acc"
"Trachurus symmetricus";"Caranx symmetricus";"syn"
"Trachurus symmetricus";"Decapterus polyaspis";"syn"
"Trachurus symmetricus";"Trachurus picturatus symmetricus";"syn"
"Trachurus trachurus";"Trachurus trachurus";"acc"
"Trachurus trachurus";"Caranx trachurus";"syn"
"Trachurus trachurus";"Scomber trachurus";"syn"
"Trachurus trachurus";"Trachurus europaeus";"syn"
"Trachurus trachurus";"Trachurus saurus";"syn"
"Trachurus trachurus";"Trachurus vulgaris";"syn"
"Trachypoma macracanthus";"Trachypoma macracanthus";"acc"
"Tragulichthys jaculiferus";"Tragulichthys jaculiferus";"acc"
"Tragulichthys jaculiferus";"Allomycterus jaculiferus";"syn"
"Tragulichthys jaculiferus";"Cyclichthys jaculiferus";"syn"
"Tragulichthys jaculiferus";"Diodon jaculiferus";"syn"
"Trianectes bucephalus";"Trianectes bucephalus";"acc"
"Trianectes bucephalus";"Verconectes bucephalus";"syn"
"Tridentiger trigonocephalus";"Tridentiger trigonocephalus";"acc"
"Tridentiger trigonocephalus";"Triaenophorus trigonocephalus";"syn"
"Trimma benjamini";"Trimma benjamini";"acc"
"Trimma caesiura";"Trimma caesiura";"acc"
"Trimma lantana";"Trimma lantana";"acc"
"Trimma okinawae";"Trimma okinawae";"acc"
"Trimma okinawae";"Eviota caesiura okinawae";"syn"
"Trimma striatum";"Trimma striatum";"acc"
"Trimma striatum";"Coronogobius striatus";"syn"
"Trinorfolkia clarkei";"Trinorfolkia clarkei";"acc"
"Trinorfolkia clarkei";"Gillias clarkei";"syn"
"Trinorfolkia clarkei";"Helcogramma clarkei";"syn"
"Trinorfolkia clarkei";"Norfolkia clarkei";"syn"
"Trinorfolkia clarkei";"Norfolkia striaticeps";"syn"
"Trinorfolkia clarkei";"Triptergium clarkei";"syn"
"Trinorfolkia clarkei";"Tripterygion clarkii";"syn"
"Trinorfolkia clarkei";"Tripterygion striaticeps";"syn"
"Trinorfolkia clarkei";"Tripterygium clarkei";"syn"
"Trinorfolkia clarkei";"Tripterygium macleayanum";"syn"
"Trinorfolkia clarkei";"Tripterygium striaticeps";"syn"
"Trinorfolkia clarkei";"Tripterygium whitleyi";"syn"
"Trinorfolkia cristata";"Trinorfolkia cristata";"acc"
"Trinorfolkia cristata";"Norfolkia cristata";"syn"
"Tripterygion delaisi";"Tripterygion delaisi";"acc"
"Tripterygion delaisi";"Tripterygion atlanticus";"syn"
"Tripterygion delaisi";"Tripterygion delaisi xanthosoma";"syn"
"Tripterygion delaisi";"Tripterygion xanthosoma";"syn"
"Tripterygion delaisi";"Trypterigion delaisi xanthosoma";"syn"
"Tripterygion melanurus";"Tripterygion melanurus";"acc"
"Tripterygion melanurus";"Tripterygion melanurus minor";"syn"
"Tripterygion melanurus";"Tripterygion minor";"syn"
"Tripterygion melanurus";"Tripterygium minor";"syn"
"Tripterygion melanurus";"Trypterigion melanurus";"syn"
"Trisopterus minutus";"Trisopterus minutus";"acc"
"Trisopterus minutus";"Brachygadus minutus";"syn"
"Trisopterus minutus";"Gadulus minutus";"syn"
"Trisopterus minutus";"Gadus minutus";"syn"
"Trisopterus minutus";"Gadus tacaud";"syn"
"Trisopterus minutus";"Morua capelanus";"syn"
"Tylosurus crocodilus";"Tylosurus crocodilus";"acc"
"Tylosurus crocodilus";"Belona crocodila";"syn"
"Tylosurus crocodilus";"Belone annulata";"syn"
"Tylosurus crocodilus";"Belone coromandelica";"syn"
"Tylosurus crocodilus";"Belone crassa";"syn"
"Tylosurus crocodilus";"Belone crocodila";"syn"
"Tylosurus crocodilus";"Belone crocodilus";"syn"
"Tylosurus crocodilus";"Belone cylindrica";"syn"
"Tylosurus crocodilus";"Belone gerania";"syn"
"Tylosurus crocodilus";"Belone gigantea";"syn"
"Tylosurus crocodilus";"Belone koseirensis";"syn"
"Tylosurus crocodilus";"Belone melanochira";"syn"
"Tylosurus crocodilus";"Belone melanurus";"syn"
"Tylosurus crocodilus";"Belone raphidoma";"syn"
"Tylosurus crocodilus";"Belone timucoides";"syn"
"Tylosurus crocodilus";"Esox aaveri";"syn"
"Tylosurus crocodilus";"Strongylura crocodila";"syn"
"Tylosurus crocodilus";"Strongylura crocodilus";"syn"
"Tylosurus crocodilus";"Strongylura gigantea";"syn"
"Tylosurus crocodilus";"Strongylura raphidoma";"syn"
"Tylosurus crocodilus";"Strongylurus annulatus";"syn"
"Tylosurus crocodilus";"Strongylurus crocodila";"syn"
"Tylosurus crocodilus";"Tylosurus annulatus";"syn"
"Tylosurus crocodilus";"Tylosurus caribbaeus";"syn"
"Tylosurus crocodilus";"Tylosurus crocodilis";"syn"
"Tylosurus crocodilus";"Tylosurus giganteus";"syn"
"Tylosurus crocodilus";"Tylosurus raphidoma";"syn"
"Ucla xenogrammus";"Ucla xenogrammus";"acc"
"Ulua mentalis";"Ulua mentalis";"acc"
"Ulua mentalis";"Caranx mandibularis";"syn"
"Ulua mentalis";"Caranx mentalis";"syn"
"Ulua mentalis";"Ulua mandibularis";"syn"
"Ulua mentalis";"Ulua mandibulatis";"syn"
"Umbrina galapagorum";"Umbrina galapagorum";"acc"
"Upeneichthys lineatus";"Upeneichthys lineatus";"acc"
"Upeneichthys lineatus";"Atahua clarki";"syn"
"Upeneichthys lineatus";"Mullus surmuletus lineatus";"syn"
"Upeneichthys lineatus";"Upeneichthys porosus";"syn"
"Upeneichthys lineatus";"Upeneus porosus";"syn"
"Upeneichthys vlamingii";"Upeneichthys vlamingii";"acc"
"Upeneichthys vlamingii";"Upeneus vlamingii";"syn"
"Upeneus moluccensis";"Upeneus moluccensis";"acc"
"Upeneus moluccensis";"Upeneoides fasciolatus";"syn"
"Upeneus moluccensis";"Upeneoides moluccensis";"syn"
"Upeneus moluccensis";"Upeneus mollucensis";"syn"
"Upeneus moluccensis";"Upeneus mulluscensis";"syn"
"Upeneus tragula";"Upeneus tragula";"acc"
"Upeneus tragula";"Upeneoides tragula";"syn"
"Uraspis helvola";"Uraspis helvola";"acc"
"Uraspis helvola";"Caranx helvolus";"syn"
"Uraspis helvola";"Caranx micropterus";"syn"
"Uraspis helvola";"Leucoglossa candens";"syn"
"Uraspis helvola";"Scomber helvolus";"syn"
"Valenciennea alleni";"Valenciennea alleni";"acc"
"Valenciennea helsdingenii";"Valenciennea helsdingenii";"acc"
"Valenciennea helsdingenii";"Calleleotris helsdingenii";"syn"
"Valenciennea helsdingenii";"Eleotriodes helsdingeni";"syn"
"Valenciennea helsdingenii";"Eleotriodes helsdingenii";"syn"
"Valenciennea helsdingenii";"Valenciennea helsdingeni";"syn"
"Valenciennea immaculata";"Valenciennea immaculata";"acc"
"Valenciennea immaculata";"Eleotriodes immaculatus";"syn"
"Valenciennea longipinnis";"Valenciennea longipinnis";"acc"
"Valenciennea longipinnis";"Calleleotris longipinnis";"syn"
"Valenciennea longipinnis";"Eleotriodes longipinnis";"syn"
"Valenciennea longipinnis";"Eleotris ikeineur";"syn"
"Valenciennea longipinnis";"Eleotris lineatooculatus";"syn"
"Valenciennea longipinnis";"Eleotris lineooculatus";"syn"
"Valenciennea longipinnis";"Eleotris longipinnis";"syn"
"Valenciennea longipinnis";"Eleotris taeniura";"syn"
"Valenciennea longipinnis";"Valencienna longipinnis";"syn"
"Valenciennea longipinnis";"Valenciennea longispinnis";"syn"
"Valenciennea muralis";"Valenciennea muralis";"acc"
"Valenciennea muralis";"Eleotris lineata";"syn"
"Valenciennea muralis";"Eleotris muralis";"syn"
"Valenciennea muralis";"Eleotris nigrifilis";"syn"
"Valenciennea muralis";"Eleotris trabeatus";"syn"
"Valenciennea muralis";"Eleotroides muralis";"syn"
"Valenciennea muralis";"Valenciennea aruensis";"syn"
"Valenciennea parva";"Valenciennea parva";"acc"
"Valenciennea puellaris";"Valenciennea puellaris";"acc"
"Valenciennea puellaris";"Eleotriodes puellaris";"syn"
"Valenciennea puellaris";"Eleotrioides puellaris";"syn"
"Valenciennea puellaris";"Valencienna puellaris";"syn"
"Valenciennea randalli";"Valenciennea randalli";"acc"
"Valenciennea sexguttata";"Valenciennea sexguttata";"acc"
"Valenciennea sexguttata";"Eleotriodes pallidus";"syn"
"Valenciennea sexguttata";"Eleotriodes sexguttatus";"syn"
"Valenciennea sexguttata";"Eleotris lantzii";"syn"
"Valenciennea sexguttata";"Eleotris sexguttata";"syn"
"Valenciennea sexguttata";"Salarigobius stuhlmannii";"syn"
"Valenciennea sexguttata";"Valenciennea sexguttatus";"syn"
"Valenciennea strigata";"Valenciennea strigata";"acc"
"Valenciennea strigata";"Eleotriodes strigatus";"syn"
"Valenciennea strigata";"Gobiomorus taiboa";"syn"
"Valenciennea strigata";"Gobius strigatus";"syn"
"Valenciennea strigata";"Valencienna strigata";"syn"
"Valenciennea strigata";"Valenciennea strigatus";"syn"
"Variola albimarginata";"Variola albimarginata";"acc"
"Variola albimarginata";"Variola albomarginata";"syn"
"Variola louti";"Variola louti";"acc"
"Variola louti";"Epinephelus louti";"syn"
"Variola louti";"Labrus punctulatus";"syn"
"Variola louti";"Perca louti";"syn"
"Variola louti";"Serranus cernipedis";"syn"
"Variola louti";"Serranus flavimarginatus";"syn"
"Variola louti";"Serranus longipinna";"syn"
"Variola louti";"Serranus louti";"syn"
"Variola louti";"Serranus luti";"syn"
"Variola louti";"Serranus melanotaenia";"syn"
"Variola louti";"Serranus phaenistomus";"syn"
"Variola louti";"Serranus punctulatus";"syn"
"Variola louti";"Serranus roseus";"syn"
"Variola louti";"Variola longipinna";"syn"
"Variola louti";"Variola melanotaenia";"syn"
"Variola louti";"Variola punctulatus";"syn"
"Verulux cypselurus";"Verulux cypselurus";"acc"
"Verulux cypselurus";"Rhabdamia cypselura";"syn"
"Verulux cypselurus";"Rhabdamia cypselurus";"syn"
"Vincentia conspersa";"Vincentia conspersa";"acc"
"Vincentia conspersa";"Apogon conspersus";"syn"
"Vincentia conspersa";"Apogon guntheri";"syn"
"Vincentia novaehollandiae";"Vincentia novaehollandiae";"acc"
"Vincentia novaehollandiae";"Apogon novaehollandiae";"syn"
"Vladichthys gloverensis";"Vladichthys gloverensis";"acc"
"Vladichthys gloverensis";"Amphichthys gloverensis";"syn"
"Vladichthys gloverensis";"Triathalassothia gloverensis";"syn"
"Xanthichthys mento";"Xanthichthys mento";"acc"
"Xanthichthys mento";"Balistes mento";"syn"
"Xanthichthys mento";"Xanthichthys gotonis";"syn"
"Xanthichthys mento";"Xanthichthys purus";"syn"
"Xanthichthys mento";"Xanthichthys surcatus";"syn"
"Xenichthys agassizii";"Xenichthys agassizii";"acc"
"Xyrichtys novacula";"Xyrichtys novacula";"acc"
"Xyrichtys novacula";"Amorphocephalus granulatus";"syn"
"Xyrichtys novacula";"Coryphaena lineata";"syn"
"Xyrichtys novacula";"Coryphaena lineolata";"syn"
"Xyrichtys novacula";"Coryphaena novacula";"syn"
"Xyrichtys novacula";"Coryphaena psittacus";"syn"
"Xyrichtys novacula";"Hemipteronotus copei";"syn"
"Xyrichtys novacula";"Hemipteronotus novacula";"syn"
"Xyrichtys novacula";"Hemipteronotus psittacus";"syn"
"Xyrichtys novacula";"Novacula coryphaena";"syn"
"Xyrichtys novacula";"Novacula coryphaenoides";"syn"
"Xyrichtys novacula";"Novacula coryphena";"syn"
"Xyrichtys novacula";"Novacula cultrata";"syn"
"Xyrichtys novacula";"Novacula lineata";"syn"
"Xyrichtys novacula";"Novacula lineolata";"syn"
"Xyrichtys novacula";"Novacula novacula";"syn"
"Xyrichtys novacula";"Xyrichthys argentimaculata";"syn"
"Xyrichtys novacula";"Xyrichthys binghami";"syn"
"Xyrichtys novacula";"Xyrichthys cultratus";"syn"
"Xyrichtys novacula";"Xyrichthys jessiae";"syn"
"Xyrichtys novacula";"Xyrichthys novacula";"syn"
"Xyrichtys novacula";"Xyrichthys rosipes";"syn"
"Xyrichtys novacula";"Xyrichthys uniocellatus";"syn"
"Xyrichtys novacula";"Xyrichthys vermiculatus";"syn"
"Xyrichtys novacula";"Xyrichthys vitta";"syn"
"Xyrichtys victori";"Xyrichtys victori";"acc"
"Xyrichtys wellingtoni";"Xyrichtys wellingtoni";"acc"
"Zabidius novemaculeatus";"Zabidius novemaculeatus";"acc"
"Zabidius novemaculeatus";"Platax novemaculeatus";"syn"
"Zabidius novemaculeatus";"Zabidus novemaculeatus";"syn"
"Zanclistius elevatus";"Zanclistius elevatus";"acc"
"Zanclistius elevatus";"Histiopterus elevatus";"syn"
"Zanclus cornutus";"Zanclus cornutus";"acc"
"Zanclus cornutus";"Chaetodon canescens";"syn"
"Zanclus cornutus";"Chaetodon cornutus";"syn"
"Zanclus cornutus";"Zanclus canescens";"syn"
"Zanclus cornutus";"Zanclus cornotus";"syn"
"Zebrasoma desjardinii";"Zebrasoma desjardinii";"acc"
"Zebrasoma desjardinii";"Acanthurus desjardinii";"syn"
"Zebrasoma flavescens";"Zebrasoma flavescens";"acc"
"Zebrasoma flavescens";"Acanthurus flavescens";"syn"
"Zebrasoma rostratum";"Zebrasoma rostratum";"acc"
"Zebrasoma rostratum";"Acanthurus rostratus";"syn"
"Zebrasoma scopas";"Zebrasoma scopas";"acc"
"Zebrasoma scopas";"Acanthurus altivelis";"syn"
"Zebrasoma scopas";"Acanthurus ruppelii";"syn"
