"name","kingdom","phylum","class","order","family","genus","species"
"Scorpaenichthys marmoratus","Animalia","Chordata","Teleostei","Perciformes","Cottidae","Scorpaenichthys","Scorpaenichthys marmoratus"
"Scorpaenodes evides","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenodes","Scorpaenodes evides"
"Scorpaenodes parvipinnis","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenodes","Scorpaenodes parvipinnis"
"Scorpaenodes scaber","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenodes","Scorpaenodes scaber"
"Scorpaenopsis cirrosa","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Scorpaenopsis cirrosa"
"Scorpaenopsis diabolus","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Scorpaenopsis diabolus"
"Scorpaenopsis neglecta","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Scorpaenopsis neglecta"
"Scorpaenopsis oxycephalus","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Scorpaenopsis oxycephalus"
"Scorpaenopsis papuensis","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Scorpaenopsis papuensis"
"Scorpaenopsis possi","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenopsis","Scorpaenopsis possi"
"Scorpis aequipinnis","Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Scorpis","Scorpis aequipinnis"
"Scorpis georgiana","Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Scorpis","Scorpis georgiana"
"Scorpis lineolata","Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Scorpis","Scorpis lineolata"
"Scorpis violacea","Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Scorpis","Scorpis violacea"
"Sebastapistes cyanostigma","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Sebastapistes","Sebastapistes cyanostigma"
"Sebastapistes strongia","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Sebastapistes","Sebastapistes strongia"
"Sebastes atrovirens","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes atrovirens"
"Sebastes auriculatus","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes auriculatus"
"Sebastes carnatus","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes carnatus"
"Sebastes caurinus","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes caurinus"
"Sebastes chrysomelas","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes chrysomelas"
"Sebastes flavidus","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes flavidus"
"Sebastes inermis","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes inermis"
"Sebastes maliger","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes maliger"
"Sebastes mystinus","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes mystinus"
"Sebastes oculatus","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes oculatus"
"Sebastes paucispinis","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes paucispinis"
"Sebastes rastrelliger","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes rastrelliger"
"Sebastes rosaceus","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes rosaceus"
"Sebastes serranoides","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes serranoides"
"Sebastes serriceps","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes serriceps"
"Sebastiscus albofasciatus","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastiscus","Sebastiscus albofasciatus"
"Sebastiscus marmoratus","Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastiscus","Sebastiscus marmoratus"
"Selar boops","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Selar","Selar boops"
"Selar crumenophthalmus","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Selar","Selar crumenophthalmus"
"Selaroides leptolepis","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Selaroides","Selaroides leptolepis"
"Semicossyphus darwini","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Semicossyphus","Semicossyphus darwini"
"Semicossyphus pulcher","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Semicossyphus","Semicossyphus pulcher"
"Seriola dumerili","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola dumerili"
"Seriola hippos","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola hippos"
"Seriola lalandi","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola lalandi"
"Seriola rivoliana","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola","Seriola rivoliana"
"Seriolella brama","Animalia","Chordata","Teleostei","Scombriformes","Centrolophidae","Seriolella","Seriolella brama"
"Serranocirrhitus latus","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranocirrhitus","Serranocirrhitus latus"
"Serranus atricauda","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus atricauda"
"Serranus baldwini","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus baldwini"
"Serranus cabrilla","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus cabrilla"
"Serranus flaviventris","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus flaviventris"
"Serranus psittacinus","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus psittacinus"
"Serranus scriba","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus scriba"
"Serranus socorroensis","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus socorroensis"
"Serranus tabacarius","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus tabacarius"
"Serranus tico","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus tico"
"Serranus tigrinus","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus tigrinus"
"Serranus tortugarum","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Serranus","Serranus tortugarum"
"Siganus argenteus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus argenteus"
"Siganus corallinus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus corallinus"
"Siganus doliatus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus doliatus"
"Siganus fuscescens","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus fuscescens"
"Siganus guttatus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus guttatus"
"Siganus javus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus javus"
"Siganus lineatus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus lineatus"
"Siganus luridus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus luridus"
"Siganus niger","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus niger"
"Siganus puelloides","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus puelloides"
"Siganus puellus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus puellus"
"Siganus punctatissimus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus punctatissimus"
"Siganus punctatus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus punctatus"
"Siganus rivulatus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus rivulatus"
"Siganus spinus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus spinus"
"Siganus stellatus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus stellatus"
"Siganus trispilos","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus trispilos"
"Siganus vermiculatus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus vermiculatus"
"Siganus virgatus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus virgatus"
"Siganus vulpinus","Animalia","Chordata","Teleostei","Acanthuriformes","Siganidae","Siganus","Siganus vulpinus"
"Signigobius biocellatus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Signigobius","Signigobius biocellatus"
"Sillaginodes punctatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillaginodes","Sillaginodes punctatus"
"Sillago ciliata","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillago","Sillago ciliata"
"Sillago schomburgkii","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sillaginidae","Sillago","Sillago schomburgkii"
"Siphamia cephalotes","Animalia","Chordata","Teleostei","Kurtiformes","Apogonidae","Siphamia","Siphamia cephalotes"
"Siphamia roseigaster","Animalia","Chordata","Teleostei","Kurtiformes","Apogonidae","Siphamia","Siphamia roseigaster"
"Siphonognathus argyrophanes","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Odacidae","Siphonognathus","Siphonognathus argyrophanes"
"Siphonognathus attenuatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Odacidae","Siphonognathus","Siphonognathus attenuatus"
"Siphonognathus beddomei","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Odacidae","Siphonognathus","Siphonognathus beddomei"
"Siphonognathus caninis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Odacidae","Siphonognathus","Siphonognathus caninis"
"Siphonognathus radiatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Odacidae","Siphonognathus","Siphonognathus radiatus"
"Sparisoma amplum","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma amplum"
"Sparisoma atomarium","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma atomarium"
"Sparisoma aurofrenatum","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma aurofrenatum"
"Sparisoma axillare","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma axillare"
"Sparisoma chrysopterum","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma chrysopterum"
"Sparisoma cretense","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma cretense"
"Sparisoma frondosum","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma frondosum"
"Sparisoma radians","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma radians"
"Sparisoma rubripinne","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma rubripinne"
"Sparisoma viride","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma viride"
"Sparodon durbanensis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Sparodon","Sparodon durbanensis"
"Sphaeramia nematoptera","Animalia","Chordata","Teleostei","Kurtiformes","Apogonidae","Sphaeramia","Sphaeramia nematoptera"
"Sphoeroides annulatus","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus"
"Sphoeroides lobatus","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides lobatus"
"Sphoeroides marmoratus","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides marmoratus"
"Sphoeroides spengleri","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides spengleri"
"Sphyraena barracuda","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena barracuda"
"Sphyraena ensis","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena ensis"
"Sphyraena flavicauda","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena flavicauda"
"Sphyraena helleri","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena helleri"
"Sphyraena idiastes","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena idiastes"
"Sphyraena jello","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena jello"
"Sphyraena novaehollandiae","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena novaehollandiae"
"Sphyraena obtusata","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena obtusata"
"Sphyraena putnamae","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena putnamae"
"Sphyraena qenie","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena qenie"
"Sphyraena viridensis","Animalia","Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena viridensis"
"Spicara maena","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Spicara","Spicara maena"
"Spondyliosoma cantharus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Spondyliosoma","Spondyliosoma cantharus"
"Spondyliosoma emarginatum","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Spondyliosoma","Spondyliosoma emarginatum"
"Spratelloides gracilis","Animalia","Chordata","Teleostei","Clupeiformes","Spratelloididae","Spratelloides","Spratelloides gracilis"
"Spratelloides robustus","Animalia","Chordata","Teleostei","Clupeiformes","Spratelloididae","Spratelloides","Spratelloides robustus"
"Springeratus polyporatus","Animalia","Chordata","Teleostei","Blenniiformes","Clinidae","Springeratus","Springeratus polyporatus"
"Squamicreedia obtusa","Animalia","Chordata","Teleostei","Perciformes","Percophidae","Squamicreedia","Squamicreedia obtusa"
"Stanulus talboti","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Stanulus","Stanulus talboti"
"Starksia galapagensis","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Starksia","Starksia galapagensis"
"Stegastes acapulcoensis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes acapulcoensis"
"Stegastes adustus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes adustus"
"Stegastes albifasciatus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes albifasciatus"
"Plectroglyphidodon altus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon altus"
"Plectroglyphidodon apicalis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon apicalis"
"Stegastes arcifrons","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes arcifrons"
"Plectroglyphidodon aureus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon aureus"
"Stegastes beebei","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes beebei"
"Stegastes diencaeus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes diencaeus"
"Plectroglyphidodon emeryi","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon emeryi"
"Plectroglyphidodon fasciolatus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon fasciolatus"
"Stegastes flavilatus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes flavilatus"
"Stegastes fuscus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes fuscus"
"Plectroglyphidodon gascoynei","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon gascoynei"
"Plectroglyphidodon insularis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Plectroglyphidodon","Plectroglyphidodon insularis"
"Stegastes leucorus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes leucorus"
"Stegastes leucostictus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes leucostictus"
"Stegastes nigricans","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Stegastes","Stegastes nigricans"
